session_id,student_id,joined_at,left_at,engagement_level
Session_30,S209,2024-01-30 15:05:00,2024-01-30 15:58:00,high
Session_30,S210,2024-01-30 15:01:00,2024-01-30 16:08:00,high
Session_30,S211,2024-01-30 15:01:00,2024-01-30 15:58:00,medium
Session_30,S212,2024-01-30 15:04:00,2024-01-30 15:54:00,medium
Session_30,S222,2024-01-30 15:04:00,2024-01-30 15:48:00,medium
Session_30,S223,2024-01-30 15:09:00,2024-01-30 16:28:00,high
Session_30,S224,2024-01-30 15:04:00,2024-01-30 15:36:00,medium
Session_30,S225,2024-01-30 15:06:00,2024-01-30 16:17:00,high
Session_30,S226,2024-01-30 15:08:00,2024-01-30 16:20:00,high
Session_30,S228,2024-01-30 15:01:00,2024-01-30 15:29:00,medium
Session_30,S229,2024-01-30 15:01:00,2024-01-30 15:10:00,low
Session_30,S230,2024-01-30 15:02:00,2024-01-30 15:18:00,medium
Session_30,S231,2024-01-30 15:02:00,2024-01-30 15:41:00,medium
Session_30,S232,2024-01-30 15:07:00,2024-01-30 15:48:00,medium
Session_30,S234,2024-01-30 15:08:00,2024-01-30 15:58:00,medium
Session_30,S236,2024-01-30 15:03:00,2024-01-30 15:56:00,medium
Session_30,S237,2024-01-30 15:04:00,2024-01-30 16:32:00,high
Session_30,S238,2024-01-30 15:00:00,2024-01-30 15:51:00,high
Session_30,S240,2024-01-30 15:01:00,2024-01-30 16:15:00,high
Session_30,S244,2024-01-30 15:03:00,2024-01-30 15:24:00,medium
Session_30,S251,2024-01-30 15:07:00,2024-01-30 16:18:00,high
Session_30,S252,2024-01-30 15:06:00,2024-01-30 15:18:00,medium
Session_30,S254,2024-01-30 15:09:00,2024-01-30 15:46:00,medium
Session_30,S255,2024-01-30 15:07:00,2024-01-30 15:56:00,high
Session_30,S256,2024-01-30 15:04:00,2024-01-30 15:44:00,medium
Session_30,S259,2024-01-30 15:09:00,2024-01-30 15:55:00,medium
Session_30,S260,2024-01-30 15:03:00,2024-01-30 16:05:00,high
Session_30,S261,2024-01-30 15:08:00,2024-01-30 15:54:00,medium
Session_30,S262,2024-01-30 15:03:00,2024-01-30 14:58:00,low
Session_30,S263,2024-01-30 15:09:00,2024-01-30 16:23:00,high
Session_30,S264,2024-01-30 15:01:00,2024-01-30 15:29:00,medium
Session_30,S269,2024-01-30 15:03:00,2024-01-30 15:48:00,medium
Session_30,S270,2024-01-30 15:03:00,2024-01-30 16:22:00,high
Session_30,S272,2024-01-30 15:09:00,2024-01-30 15:33:00,low
Session_30,S275,2024-01-30 15:07:00,2024-01-30 15:48:00,medium
Session_30,S277,2024-01-30 15:05:00,2024-01-30 15:51:00,medium
Session_30,S279,2024-01-30 15:05:00,2024-01-30 15:28:00,medium
Session_30,S280,2024-01-30 15:07:00,2024-01-30 15:54:00,medium
Session_30,S284,2024-01-30 15:06:00,2024-01-30 16:34:00,high
Session_30,S286,2024-01-30 15:07:00,2024-01-30 15:54:00,high
Session_30,S287,2024-01-30 15:05:00,2024-01-30 15:45:00,medium
Session_30,S288,2024-01-30 15:05:00,2024-01-30 15:29:00,medium
Session_30,S289,2024-01-30 15:08:00,2024-01-30 16:16:00,high
Session_30,S292,2024-01-30 15:01:00,2024-01-30 16:03:00,high
Session_30,S294,2024-01-30 15:08:00,2024-01-30 15:54:00,medium
Session_30,S295,2024-01-30 15:05:00,2024-01-30 15:55:00,high
Session_30,S298,2024-01-30 15:02:00,2024-01-30 16:15:00,high
Session_30,S299,2024-01-30 15:05:00,2024-01-30 15:47:00,medium
Session_31,S001,2024-01-10 11:07:00,2024-01-10 11:37:00,medium
Session_31,S003,2024-01-10 11:02:00,2024-01-10 11:37:00,medium
Session_31,S005,2024-01-10 11:02:00,2024-01-10 11:55:00,high
Session_31,S006,2024-01-10 11:01:00,2024-01-10 11:22:00,high
Session_31,S007,2024-01-10 11:09:00,2024-01-10 12:01:00,high
Session_31,S010,2024-01-10 11:08:00,2024-01-10 11:34:00,medium
Session_31,S011,2024-01-10 11:00:00,2024-01-10 12:16:00,high
Session_31,S012,2024-01-10 11:00:00,2024-01-10 11:11:00,low
Session_31,S015,2024-01-10 11:06:00,2024-01-10 12:26:00,high
Session_31,S016,2024-01-10 11:05:00,2024-01-10 12:00:00,high
Session_31,S019,2024-01-10 11:01:00,2024-01-10 11:58:00,medium
Session_31,S020,2024-01-10 11:07:00,2024-01-10 12:26:00,high
Session_31,S021,2024-01-10 11:08:00,2024-01-10 11:36:00,medium
Session_31,S022,2024-01-10 11:09:00,2024-01-10 11:59:00,high
Session_31,S023,2024-01-10 11:06:00,2024-01-10 12:32:00,high
Session_31,S024,2024-01-10 11:05:00,2024-01-10 11:48:00,medium
Session_31,S025,2024-01-10 11:04:00,2024-01-10 11:44:00,medium
Session_31,S026,2024-01-10 11:09:00,2024-01-10 11:51:00,medium
Session_31,S027,2024-01-10 11:05:00,2024-01-10 11:32:00,high
Session_31,S028,2024-01-10 11:01:00,2024-01-10 11:35:00,medium
Session_31,S029,2024-01-10 11:05:00,2024-01-10 11:39:00,medium
Session_31,S030,2024-01-10 11:09:00,2024-01-10 12:15:00,high
Session_31,S032,2024-01-10 11:04:00,2024-01-10 11:24:00,high
Session_31,S033,2024-01-10 11:05:00,2024-01-10 11:58:00,high
Session_31,S036,2024-01-10 11:06:00,2024-01-10 11:28:00,low
Session_31,S038,2024-01-10 11:03:00,2024-01-10 12:29:00,high
Session_31,S039,2024-01-10 11:02:00,2024-01-10 11:33:00,medium
Session_31,S040,2024-01-10 11:07:00,2024-01-10 11:54:00,medium
Session_31,S041,2024-01-10 11:01:00,2024-01-10 12:08:00,high
Session_31,S043,2024-01-10 11:02:00,2024-01-10 12:16:00,high
Session_31,S047,2024-01-10 11:07:00,2024-01-10 12:04:00,medium
Session_31,S049,2024-01-10 11:06:00,2024-01-10 11:51:00,medium
Session_31,S050,2024-01-10 11:06:00,2024-01-10 12:26:00,high
Session_31,S052,2024-01-10 11:06:00,2024-01-10 11:41:00,medium
Session_31,S053,2024-01-10 11:07:00,2024-01-10 11:12:00,low
Session_31,S055,2024-01-10 11:06:00,2024-01-10 11:50:00,medium
Session_31,S057,2024-01-10 11:01:00,2024-01-10 12:09:00,high
Session_31,S058,2024-01-10 11:02:00,2024-01-10 12:03:00,high
Session_31,S059,2024-01-10 11:05:00,2024-01-10 12:21:00,high
Session_31,S061,2024-01-10 11:01:00,2024-01-10 11:57:00,medium
Session_31,S062,2024-01-10 11:04:00,2024-01-10 12:17:00,high
Session_31,S063,2024-01-10 11:04:00,2024-01-10 11:19:00,low
Session_31,S064,2024-01-10 11:03:00,2024-01-10 11:40:00,medium
Session_31,S065,2024-01-10 11:09:00,2024-01-10 11:27:00,high
Session_31,S066,2024-01-10 11:09:00,2024-01-10 11:47:00,medium
Session_31,S067,2024-01-10 11:09:00,2024-01-10 12:03:00,high
Session_31,S069,2024-01-10 11:07:00,2024-01-10 12:30:00,high
Session_31,S071,2024-01-10 11:08:00,2024-01-10 11:43:00,medium
Session_31,S072,2024-01-10 11:07:00,2024-01-10 12:08:00,high
Session_31,S073,2024-01-10 11:09:00,2024-01-10 12:27:00,high
Session_31,S075,2024-01-10 11:03:00,2024-01-10 11:57:00,medium
Session_31,S076,2024-01-10 11:09:00,2024-01-10 11:55:00,medium
Session_31,S077,2024-01-10 11:09:00,2024-01-10 11:31:00,medium
Session_31,S078,2024-01-10 11:00:00,2024-01-10 12:16:00,high
Session_31,S079,2024-01-10 11:02:00,2024-01-10 11:24:00,medium
Session_31,S080,2024-01-10 11:05:00,2024-01-10 12:08:00,high
Session_31,S082,2024-01-10 11:02:00,2024-01-10 11:38:00,medium
Session_31,S083,2024-01-10 11:09:00,2024-01-10 11:45:00,medium
Session_31,S084,2024-01-10 11:01:00,2024-01-10 11:59:00,high
Session_31,S087,2024-01-10 11:08:00,2024-01-10 11:53:00,medium
Session_31,S088,2024-01-10 11:05:00,2024-01-10 11:53:00,medium
Session_31,S089,2024-01-10 11:08:00,2024-01-10 11:21:00,low
Session_31,S091,2024-01-10 11:01:00,2024-01-10 12:15:00,high
Session_31,S092,2024-01-10 11:05:00,2024-01-10 11:49:00,medium
Session_31,S095,2024-01-10 11:05:00,2024-01-10 11:38:00,medium
Session_31,S097,2024-01-10 11:04:00,2024-01-10 11:49:00,medium
Session_31,S098,2024-01-10 11:09:00,2024-01-10 11:42:00,medium
Session_31,S100,2024-01-10 11:07:00,2024-01-10 12:06:00,high
Session_31,S101,2024-01-10 11:08:00,2024-01-10 11:59:00,high
Session_31,S102,2024-01-10 11:04:00,2024-01-10 11:39:00,medium
Session_31,S103,2024-01-10 11:05:00,2024-01-10 11:56:00,medium
Session_31,S106,2024-01-10 11:04:00,2024-01-10 12:33:00,high
Session_31,S108,2024-01-10 11:05:00,2024-01-10 11:46:00,medium
Session_31,S109,2024-01-10 11:00:00,2024-01-10 12:02:00,high
Session_31,S110,2024-01-10 11:00:00,2024-01-10 11:57:00,high
Session_31,S111,2024-01-10 11:04:00,2024-01-10 12:04:00,high
Session_31,S112,2024-01-10 11:05:00,2024-01-10 11:57:00,high
Session_31,S114,2024-01-10 11:03:00,2024-01-10 11:22:00,low
Session_31,S115,2024-01-10 11:02:00,2024-01-10 11:59:00,medium
Session_31,S116,2024-01-10 11:09:00,2024-01-10 11:17:00,low
Session_31,S118,2024-01-10 11:09:00,2024-01-10 12:05:00,high
Session_31,S119,2024-01-10 11:08:00,2024-01-10 11:30:00,low
Session_31,S120,2024-01-10 11:02:00,2024-01-10 11:26:00,medium
Session_31,S122,2024-01-10 11:04:00,2024-01-10 11:15:00,low
Session_31,S124,2024-01-10 11:00:00,2024-01-10 12:29:00,high
Session_31,S125,2024-01-10 11:06:00,2024-01-10 11:56:00,high
Session_31,S126,2024-01-10 11:01:00,2024-01-10 11:51:00,medium
Session_31,S128,2024-01-10 11:02:00,2024-01-10 11:09:00,low
Session_31,S129,2024-01-10 11:06:00,2024-01-10 11:55:00,high
Session_31,S132,2024-01-10 11:04:00,2024-01-10 12:09:00,high
Session_31,S133,2024-01-10 11:07:00,2024-01-10 11:53:00,high
Session_31,S134,2024-01-10 11:06:00,,medium
Session_31,S136,2024-01-10 11:01:00,2024-01-10 11:57:00,medium
Session_31,S137,2024-01-10 11:00:00,2024-01-10 11:33:00,medium
Session_31,S138,2024-01-10 11:03:00,2024-01-10 11:23:00,medium
Session_31,S139,2024-01-10 11:04:00,,medium
Session_31,S142,2024-01-10 11:02:00,2024-01-10 12:25:00,high
Session_31,S145,2024-01-10 11:05:00,2024-01-10 11:59:00,high
Session_31,S146,2024-01-10 11:06:00,2024-01-10 12:01:00,high
Session_31,S148,2024-01-10 11:09:00,2024-01-10 11:43:00,medium
Session_31,S149,2024-01-10 11:08:00,2024-01-10 12:37:00,high
Session_31,S150,2024-01-10 11:03:00,2024-01-10 11:55:00,high
Session_31,S153,2024-01-10 11:00:00,2024-01-10 11:48:00,high
Session_31,S154,2024-01-10 11:04:00,2024-01-10 11:28:00,medium
Session_31,S156,2024-01-10 11:07:00,2024-01-10 12:04:00,high
Session_31,S158,2024-01-10 11:00:00,2024-01-10 11:59:00,medium
Session_31,S159,2024-01-10 11:00:00,2024-01-10 11:53:00,high
Session_31,S161,2024-01-10 11:07:00,2024-01-10 11:02:00,medium
Session_31,S162,2024-01-10 11:09:00,2024-01-10 11:59:00,medium
Session_31,S165,2024-01-10 11:07:00,2024-01-10 12:00:00,high
Session_31,S166,2024-01-10 11:02:00,2024-01-10 11:08:00,low
Session_31,S167,2024-01-10 11:01:00,2024-01-10 11:59:00,medium
Session_31,S168,2024-01-10 11:05:00,2024-01-10 12:15:00,high
Session_31,S172,2024-01-10 11:04:00,2024-01-10 11:27:00,high
Session_31,S174,2024-01-10 11:04:00,2024-01-10 12:12:00,high
Session_31,S175,2024-01-10 11:06:00,2024-01-10 11:35:00,medium
Session_31,S176,2024-01-10 11:06:00,2024-01-10 11:47:00,high
Session_31,S177,2024-01-10 11:07:00,2024-01-10 11:29:00,medium
Session_31,S178,2024-01-10 11:07:00,2024-01-10 11:45:00,medium
Session_31,S180,2024-01-10 11:09:00,2024-01-10 12:03:00,high
Session_31,S182,2024-01-10 11:09:00,2024-01-10 12:35:00,high
Session_31,S185,2024-01-10 11:08:00,2024-01-10 12:17:00,high
Session_31,S187,2024-01-10 11:01:00,2024-01-10 11:16:00,low
Session_31,S188,2024-01-10 11:02:00,2024-01-10 11:44:00,medium
Session_31,S190,2024-01-10 11:05:00,2024-01-10 11:40:00,high
Session_31,S191,2024-01-10 11:09:00,2024-01-10 12:19:00,high
Session_31,S193,2024-01-10 11:07:00,2024-01-10 11:18:00,low
Session_31,S194,2024-01-10 11:08:00,2024-01-10 11:38:00,medium
Session_31,S196,2024-01-10 11:09:00,2024-01-10 12:08:00,medium
Session_31,S197,2024-01-10 11:06:00,2024-01-10 12:04:00,medium
Session_31,S200,2024-01-10 11:09:00,2024-01-10 12:05:00,medium
Session_31,S201,2024-01-10 11:03:00,2024-01-10 11:53:00,medium
Session_31,S202,2024-01-10 11:09:00,2024-01-10 11:04:00,high
Session_31,S203,2024-01-10 11:08:00,2024-01-10 12:28:00,high
Session_31,S205,2024-01-10 11:06:00,2024-01-10 12:00:00,medium
Session_31,S206,2024-01-10 11:09:00,2024-01-10 11:45:00,high
Session_31,S207,2024-01-10 11:06:00,2024-01-10 11:33:00,high
Session_31,S209,2024-01-10 11:04:00,2024-01-10 12:05:00,high
Session_31,S210,2024-01-10 11:00:00,2024-01-10 12:22:00,high
Session_31,S211,2024-01-10 11:08:00,2024-01-10 11:53:00,medium
Session_31,S212,2024-01-10 11:07:00,2024-01-10 11:41:00,medium
Session_31,S213,2024-01-10 11:07:00,2024-01-10 11:37:00,medium
Session_31,S214,2024-01-10 11:00:00,2024-01-10 12:15:00,high
Session_31,S217,2024-01-10 11:00:00,2024-01-10 11:21:00,medium
Session_31,S218,2024-01-10 11:09:00,2024-01-10 11:29:00,medium
Session_31,S219,2024-01-10 11:08:00,2024-01-10 11:45:00,medium
Session_31,S223,2024-01-10 11:04:00,2024-01-10 11:59:00,high
Session_31,S224,2024-01-10 11:03:00,2024-01-10 11:43:00,medium
Session_31,S225,2024-01-10 11:02:00,2024-01-10 12:14:00,high
Session_31,S226,2024-01-10 11:04:00,2024-01-10 11:55:00,high
Session_31,S232,2024-01-10 11:05:00,2024-01-10 12:03:00,medium
Session_31,S233,2024-01-10 11:07:00,2024-01-10 11:34:00,medium
Session_31,S234,2024-01-10 11:08:00,2024-01-10 12:02:00,medium
Session_31,S235,2024-01-10 11:03:00,2024-01-10 12:08:00,high
Session_31,S236,2024-01-10 11:07:00,2024-01-10 11:56:00,medium
Session_31,S237,2024-01-10 11:00:00,2024-01-10 12:16:00,high
Session_31,S238,2024-01-10 11:04:00,2024-01-10 12:29:00,high
Session_31,S240,2024-01-10 11:09:00,2024-01-10 12:03:00,high
Session_31,S241,2024-01-10 11:04:00,2024-01-10 11:21:00,low
Session_31,S244,2024-01-10 11:02:00,2024-01-10 11:37:00,medium
Session_31,S251,2024-01-10 11:02:00,2024-01-10 12:13:00,high
Session_31,S252,2024-01-10 11:01:00,2024-01-10 11:28:00,medium
Session_31,S255,2024-01-10 11:03:00,2024-01-10 12:11:00,high
Session_31,S258,2024-01-10 11:07:00,2024-01-10 11:54:00,medium
Session_31,S260,2024-01-10 11:05:00,2024-01-10 12:07:00,high
Session_31,S261,2024-01-10 11:09:00,2024-01-10 11:33:00,medium
Session_31,S263,2024-01-10 11:08:00,2024-01-10 12:31:00,high
Session_31,S264,2024-01-10 11:03:00,2024-01-10 12:01:00,medium
Session_31,S266,2024-01-10 11:02:00,2024-01-10 11:49:00,medium
Session_31,S267,2024-01-10 11:04:00,2024-01-10 11:27:00,medium
Session_31,S268,2024-01-10 11:00:00,2024-01-10 11:51:00,medium
Session_31,S269,2024-01-10 11:01:00,2024-01-10 11:25:00,medium
Session_31,S270,2024-01-10 11:03:00,2024-01-10 12:23:00,high
Session_31,S272,2024-01-10 11:08:00,2024-01-10 11:25:00,low
Session_31,S274,2024-01-10 11:08:00,2024-01-10 11:22:00,low
Session_31,S276,2024-01-10 11:08:00,2024-01-10 11:42:00,medium
Session_31,S279,2024-01-10 11:01:00,2024-01-10 11:29:00,medium
Session_31,S280,2024-01-10 11:07:00,2024-01-10 11:31:00,medium
Session_31,S282,2024-01-10 11:06:00,2024-01-10 11:22:00,medium
Session_31,S283,2024-01-10 11:05:00,2024-01-10 11:31:00,medium
Session_31,S284,2024-01-10 11:07:00,2024-01-10 12:22:00,high
Session_31,S285,2024-01-10 11:03:00,2024-01-10 11:40:00,medium
Session_31,S286,2024-01-10 11:03:00,2024-01-10 12:07:00,high
Session_31,S289,2024-01-10 11:08:00,2024-01-10 12:33:00,high
Session_31,S292,2024-01-10 11:05:00,2024-01-10 12:28:00,high
Session_31,S294,2024-01-10 11:08:00,2024-01-10 11:30:00,medium
Session_31,S295,2024-01-10 11:00:00,2024-01-10 11:49:00,high
Session_31,S296,2024-01-10 11:00:00,2024-01-10 11:54:00,medium
Session_31,S299,2024-01-10 11:04:00,2024-01-10 11:51:00,medium
Session_31,S300,2024-01-10 11:06:00,2024-01-10 11:34:00,high
Session_32,S003,2024-01-29 13:05:00,2024-01-29 13:51:00,medium
Session_32,S005,2024-01-29 13:09:00,2024-01-29 14:09:00,high
Session_32,S006,2024-01-29 13:03:00,2024-01-29 14:11:00,high
Session_32,S007,2024-01-29 13:07:00,2024-01-29 14:20:00,high
Session_32,S011,2024-01-29 13:06:00,2024-01-29 14:00:00,high
Session_32,S012,2024-01-29 13:01:00,2024-01-29 13:19:00,low
Session_32,S013,2024-01-29 13:05:00,2024-01-29 13:11:00,low
Session_32,S014,2024-01-29 13:08:00,2024-01-29 14:16:00,high
Session_32,S015,2024-01-29 13:01:00,2024-01-29 14:13:00,high
Session_32,S016,2024-01-29 13:04:00,2024-01-29 13:55:00,high
Session_32,S020,2024-01-29 13:06:00,2024-01-29 14:14:00,high
Session_32,S021,2024-01-29 13:08:00,2024-01-29 14:06:00,medium
Session_32,S022,2024-01-29 13:00:00,2024-01-29 14:17:00,high
Session_32,S023,2024-01-29 13:00:00,2024-01-29 14:13:00,high
Session_32,S024,2024-01-29 13:03:00,2024-01-29 13:40:00,medium
Session_32,S026,2024-01-29 13:03:00,2024-01-29 13:24:00,medium
Session_32,S027,2024-01-29 13:04:00,2024-01-29 13:54:00,high
Session_32,S028,2024-01-29 13:00:00,2024-01-29 13:15:00,medium
Session_32,S030,2024-01-29 13:09:00,2024-01-29 13:57:00,high
Session_32,S031,2024-01-29 13:00:00,2024-01-29 13:40:00,medium
Session_32,S033,2024-01-29 13:07:00,2024-01-29 14:11:00,high
Session_32,S035,2024-01-29 13:00:00,2024-01-29 13:06:00,low
Session_32,S036,2024-01-29 13:02:00,2024-01-29 13:11:00,low
Session_32,S037,2024-01-29 13:08:00,2024-01-29 13:33:00,medium
Session_32,S038,2024-01-29 13:01:00,2024-01-29 13:56:00,high
Session_32,S039,2024-01-29 13:08:00,2024-01-29 13:56:00,medium
Session_32,S040,2024-01-29 13:08:00,2024-01-29 14:02:00,medium
Session_32,S041,2024-01-29 13:06:00,2024-01-29 13:29:00,high
Session_32,S043,2024-01-29 13:07:00,2024-01-29 13:56:00,high
Session_32,S044,2024-01-29 13:00:00,2024-01-29 13:08:00,low
Session_32,S045,2024-01-29 13:00:00,2024-01-29 14:21:00,high
Session_32,S046,2024-01-29 13:02:00,2024-01-29 13:32:00,medium
Session_32,S049,2024-01-29 13:02:00,2024-01-29 13:51:00,medium
Session_32,S050,2024-01-29 13:04:00,2024-01-29 14:21:00,high
Session_32,S055,2024-01-29 13:07:00,2024-01-29 14:04:00,medium
Session_32,S057,2024-01-29 13:08:00,2024-01-29 14:00:00,high
Session_32,S058,2024-01-29 13:00:00,2024-01-29 14:00:00,high
Session_32,S059,2024-01-29 13:01:00,2024-01-29 14:19:00,high
Session_32,S060,2024-01-29 13:00:00,2024-01-29 13:50:00,medium
Session_32,S062,2024-01-29 13:00:00,2024-01-29 14:02:00,high
Session_32,S065,2024-01-29 13:04:00,2024-01-29 13:53:00,high
Session_32,S066,2024-01-29 13:03:00,2024-01-29 14:00:00,medium
Session_32,S067,2024-01-29 13:02:00,2024-01-29 14:21:00,high
Session_32,S068,2024-01-29 13:01:00,2024-01-29 13:15:00,low
Session_32,S069,2024-01-29 13:06:00,2024-01-29 14:12:00,high
Session_32,S072,2024-01-29 13:05:00,2024-01-29 14:06:00,high
Session_32,S073,2024-01-29 13:09:00,2024-01-29 14:03:00,high
Session_32,S075,2024-01-29 13:06:00,2024-01-29 13:59:00,medium
Session_32,S077,2024-01-29 13:02:00,2024-01-29 13:41:00,medium
Session_32,S078,2024-01-29 13:01:00,2024-01-29 14:17:00,high
Session_32,S079,2024-01-29 13:02:00,2024-01-29 12:57:00,medium
Session_32,S080,2024-01-29 13:05:00,2024-01-29 13:55:00,high
Session_32,S083,2024-01-29 13:09:00,2024-01-29 14:03:00,medium
Session_32,S084,2024-01-29 13:08:00,2024-01-29 14:29:00,high
Session_32,S088,2024-01-29 13:03:00,2024-01-29 13:20:00,medium
Session_32,S089,2024-01-29 13:05:00,2024-01-29 13:20:00,low
Session_32,S090,2024-01-29 13:02:00,2024-01-29 13:37:00,medium
Session_32,S091,2024-01-29 13:03:00,2024-01-29 14:31:00,high
Session_32,S093,2024-01-29 13:05:00,2024-01-29 13:35:00,medium
Session_32,S095,2024-01-29 13:05:00,2024-01-29 13:42:00,medium
Session_32,S098,2024-01-29 13:02:00,2024-01-29 13:22:00,medium
Session_32,S099,2024-01-29 13:01:00,2024-01-29 13:56:00,high
Session_32,S100,2024-01-29 13:02:00,2024-01-29 13:48:00,high
Session_32,S101,2024-01-29 13:04:00,2024-01-29 13:22:00,high
Session_32,S102,2024-01-29 13:03:00,2024-01-29 13:56:00,medium
Session_32,S103,2024-01-29 13:07:00,2024-01-29 13:46:00,medium
Session_32,S104,2024-01-29 13:07:00,2024-01-29 13:51:00,medium
Session_32,S106,2024-01-29 13:08:00,2024-01-29 14:17:00,high
Session_32,S107,2024-01-29 13:03:00,2024-01-29 13:33:00,medium
Session_32,S108,2024-01-29 13:03:00,2024-01-29 13:42:00,medium
Session_32,S109,2024-01-29 13:07:00,2024-01-29 14:23:00,high
Session_32,S110,2024-01-29 13:06:00,2024-01-29 14:04:00,high
Session_32,S111,2024-01-29 13:05:00,2024-01-29 14:28:00,high
Session_32,S115,2024-01-29 13:05:00,2024-01-29 13:52:00,medium
Session_32,S117,2024-01-29 13:06:00,2024-01-29 13:18:00,low
Session_32,S118,2024-01-29 13:08:00,2024-01-29 14:25:00,high
Session_32,S119,2024-01-29 13:02:00,2024-01-29 13:24:00,low
Session_32,S121,2024-01-29 13:07:00,2024-01-29 13:21:00,low
Session_32,S123,2024-01-29 13:02:00,2024-01-29 13:39:00,medium
Session_32,S124,2024-01-29 13:01:00,2024-01-29 14:09:00,high
Session_32,S125,2024-01-29 13:08:00,2024-01-29 14:37:00,high
Session_32,S128,2024-01-29 13:06:00,2024-01-29 13:12:00,low
Session_32,S129,2024-01-29 13:08:00,2024-01-29 14:32:00,high
Session_32,S130,2024-01-29 13:06:00,2024-01-29 13:47:00,medium
Session_32,S132,2024-01-29 13:06:00,2024-01-29 14:12:00,high
Session_32,S133,2024-01-29 13:05:00,2024-01-29 14:22:00,high
Session_32,S134,2024-01-29 13:05:00,2024-01-29 13:52:00,medium
Session_32,S136,2024-01-29 13:01:00,2024-01-29 13:25:00,medium
Session_32,S143,2024-01-29 13:01:00,2024-01-29 13:26:00,medium
Session_32,S144,2024-01-29 13:00:00,2024-01-29 13:26:00,medium
Session_32,S145,2024-01-29 13:08:00,2024-01-29 14:16:00,high
Session_32,S146,2024-01-29 13:06:00,2024-01-29 14:35:00,high
Session_32,S147,2024-01-29 13:03:00,2024-01-29 13:49:00,medium
Session_32,S149,2024-01-29 13:01:00,2024-01-29 13:19:00,high
Session_32,S152,2024-01-29 13:01:00,2024-01-29 14:00:00,high
Session_32,S153,2024-01-29 13:01:00,2024-01-29 13:59:00,high
Session_32,S154,2024-01-29 13:05:00,2024-01-29 13:29:00,medium
Session_32,S156,2024-01-29 13:03:00,2024-01-29 13:54:00,high
Session_32,S159,2024-01-29 13:05:00,2024-01-29 14:01:00,high
Session_32,S160,2024-01-29 13:07:00,2024-01-29 13:53:00,medium
Session_32,S163,2024-01-29 13:07:00,2024-01-29 13:16:00,medium
Session_32,S164,2024-01-29 13:06:00,2024-01-29 13:44:00,medium
Session_32,S165,2024-01-29 13:06:00,2024-01-29 14:10:00,high
Session_32,S167,2024-01-29 13:09:00,2024-01-29 13:46:00,medium
Session_32,S168,2024-01-29 13:09:00,2024-01-29 13:56:00,high
Session_32,S169,2024-01-29 13:07:00,2024-01-29 13:57:00,high
Session_32,S171,2024-01-29 13:09:00,2024-01-29 13:41:00,medium
Session_32,S172,2024-01-29 13:00:00,2024-01-29 14:25:00,high
Session_32,S173,2024-01-29 13:03:00,2024-01-29 13:30:00,medium
Session_32,S174,2024-01-29 13:07:00,2024-01-29 14:11:00,high
Session_32,S175,2024-01-29 13:04:00,2024-01-29 13:32:00,medium
Session_32,S176,2024-01-29 13:01:00,2024-01-29 13:30:00,high
Session_32,S177,2024-01-29 13:03:00,2024-01-29 13:51:00,medium
Session_32,S178,2024-01-29 13:09:00,2024-01-29 14:03:00,medium
Session_32,S180,2024-01-29 13:02:00,2024-01-29 14:13:00,high
Session_32,S182,2024-01-29 13:05:00,2024-01-29 14:29:00,high
Session_32,S185,2024-01-29 13:09:00,2024-01-29 14:05:00,high
Session_32,S186,2024-01-29 13:04:00,2024-01-29 13:48:00,medium
Session_32,S187,2024-01-29 13:09:00,2024-01-29 13:16:00,low
Session_32,S188,2024-01-29 13:07:00,2024-01-29 13:40:00,medium
Session_32,S189,2024-01-29 13:03:00,2024-01-29 13:38:00,medium
Session_32,S191,2024-01-29 13:00:00,2024-01-29 13:49:00,high
Session_32,S192,2024-01-29 13:02:00,2024-01-29 13:11:00,low
Session_32,S195,2024-01-29 13:04:00,2024-01-29 13:26:00,medium
Session_32,S196,2024-01-29 13:03:00,2024-01-29 13:57:00,medium
Session_32,S199,2024-01-29 13:07:00,2024-01-29 13:12:00,low
Session_32,S201,2024-01-29 13:00:00,2024-01-29 13:40:00,medium
Session_32,S202,2024-01-29 13:08:00,2024-01-29 14:36:00,high
Session_32,S203,2024-01-29 13:05:00,2024-01-29 14:27:00,high
Session_32,S205,2024-01-29 13:07:00,2024-01-29 13:39:00,medium
Session_32,S206,2024-01-29 13:08:00,2024-01-29 14:31:00,high
Session_32,S208,2024-01-29 13:05:00,2024-01-29 13:44:00,medium
Session_32,S209,2024-01-29 13:01:00,2024-01-29 14:27:00,high
Session_32,S210,2024-01-29 13:01:00,2024-01-29 14:21:00,high
Session_32,S212,2024-01-29 13:05:00,2024-01-29 13:45:00,medium
Session_32,S213,2024-01-29 13:08:00,2024-01-29 13:43:00,medium
Session_32,S214,2024-01-29 13:07:00,2024-01-29 13:56:00,high
Session_32,S215,2024-01-29 13:06:00,2024-01-29 13:42:00,medium
Session_32,S216,2024-01-29 13:09:00,2024-01-29 13:58:00,high
Session_32,S217,2024-01-29 13:06:00,2024-01-29 13:39:00,medium
Session_32,S218,2024-01-29 13:03:00,2024-01-29 13:52:00,medium
Session_32,S219,2024-01-29 13:05:00,2024-01-29 14:04:00,medium
Session_32,S221,2024-01-29 13:06:00,2024-01-29 13:29:00,medium
Session_32,S222,2024-01-29 13:06:00,2024-01-29 13:17:00,medium
Session_32,S223,2024-01-29 13:02:00,2024-01-29 14:31:00,high
Session_32,S225,2024-01-29 13:03:00,2024-01-29 13:53:00,high
